RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
23991,503,Cave Spring,Neighborhood,VA,VA,Roanoke,Roanoke,Roanoke City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124061,124367,124543,124958,125024,125043,125041,125481,126172,126845,127508,128262,129480,130639,131514,132227,133378,134951,136374,137251,137961,138501,139142,139646,140253,140703,141610,142565,143868,144828,146187,147504,148661,150208,151880,153815,154561,155410,156761,158521,160396,162112,164193,166385,168442,170938,173109,175082,176961,178795,179277,179345,178509,178359,178001,178186,178897,178300,177858,177459,178380,179275,180472,181489,182827,183861,184757,185161,185368,185948,186598,187362,187617,187861,188293,189071,189953,190792,190749,190586,190014,190651,191238,191796,191811,192006,192087,191930,191414,190833,191507,192424,193575,193330,192819,192015,191297,190212,189153,188204,187565,186911,185900,184711,183586,182824,182247,181701,181347,181134,181114,181055,181006,181004,180878,180787,180500,180199,179852,179719,179549,179346,178876,178480,178084,177763,177542,177370,177337,177336,177359,177313,177190,177114,177107,177171,177268,177419,177509,177565,177623,177812,178068,178347,178703,179047,179359,179624,179868,180173,180471,180716,180927,181175,181544,181936,182346,182846,183588,184269,184954,185325,185818,186056,186407,186882,187596,188415,189042,189552,190063,190482,190917,191218,191566,192608,193715,194607,194723,194521,194468,194532,194393,194540,194676,195421,195962,196540,196781,197037,197342,197920,198498,198924,199558,200263,201155,201772,202409,202511,202824,202915,203488,203940,204759,205466,206002,206257,206143,206345,206748,207664,208579,209394,210043,210398,210524,211396,212593,213973,215236,215911,216466,216750,217270,218137,218958,220104,221348,222199,222952,223792,224996,226671,228473,230477
273892,512,Greenbrier East,Neighborhood,VA,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,127657,127494,127832,128169,128402,128137,127660,127615,127824,128265,128475,128994,129216,129861,129705,129950,130420,131922,133799,135160,135553,135662,135918,136191,137165,137832,138988,139173,139359,138983,138683,138377,139292,140265,141655,142190,142254,142233,142225,142977,143655,144554,145248,145907,146345,146680,146836,147419,148209,149195,150023,151035,151980,152696,153213,153862,154336,154785,155399,156128,156878,157441,158169,157854,157415,157012,157561,158124,158679,159347,160068,160887,161560,162349,163064,164262,165575,166831,167472,168116,168991,169980,171107,172246,173836,175054,176375,177651,178914,179852,180912,182201,184152,186314,188547,190364,192184,194135,196601,199092,202436,206806,212222,217744,222541,227015,230888,235146,238929,244178,248945,255089,261155,267355,271717,275910,279892,284408,289230,294328,298993,302557,306595,309231,310615,310895,312371,313305,313621,312229,311368,311593,313781,315307,315278,315458,315224,315237,314447,314515,315184,316066,316460,315131,312415,309753,308200,305976,305191,303683,302851,300400,297951,297183,295868,295230,293263,291793,289646,288056,286269,285231,284149,284019,283922,282537,281799,280341,280375,280285,280213,280505,279745,278898,276958,275052,273309,271577,270247,269398,268705,267139,265836,263137,261102,259463,259759,259992,259208,258457,256599,255389,253233,252942,252963,254574,255763,255819,253978,252488,252161,252883,254493,254970,256545,256835,257030,257032,256852,257771,258408,259610,260813,261289,261304,261759,261822,262130,262363,262217,263137,263677,265755,266139,266129,266109,267052,268016,268095,267760,267709,267778,267506,267157,266914,267613,268424,269050,268107,267102,267468,268540,269151,269268,269727,270340,270357,270324,270554,270971,272231,273781,275001,276090,276934,277899,278016,278346,278626,278934,278966,279143,279724,279782,279208,278359,278385,278834,279811,280574,281455,282309,282861,283691,284753,286037,287196,287626,288030,288817,289621,290124,290448,290731,291575,292135,292231,292389,293021,294403,295489,296112,296662,297547
243919,519,Great Bridge,Neighborhood,VA,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,136669,136454,136658,136601,136720,136456,136428,136602,136998,137524,137986,138791,139312,140265,140452,141122,141215,141969,142811,143680,144566,145346,146507,147186,148390,149069,150410,151338,153196,155048,156404,157284,157778,158320,158472,158744,159037,159605,160180,161151,161753,162278,162708,163380,163979,164583,165356,166321,167158,168084,168916,170072,171001,171832,172340,172978,173672,174421,175438,176547,177748,178728,179641,179465,179114,178929,179815,180863,181844,182796,183714,184694,185719,186848,188003,189453,191061,192496,193705,194855,196812,198865,200998,202736,204561,206128,207752,209543,211362,212895,214160,215567,216931,218922,221334,223701,226325,228898,232317,235629,239879,245115,251588,258273,264549,270053,274354,279038,283302,289397,294644,301193,307526,314237,319121,324121,328842,334071,339874,345842,351276,355261,360057,363562,365980,366754,368597,369386,369589,368427,367758,368332,370293,371418,370493,370388,369683,369130,367339,366557,366486,366310,365833,363643,360498,357909,356904,354656,353391,351714,351364,349333,346667,345442,344057,343473,341965,340388,337721,335356,333236,332103,330560,329526,328930,327604,326874,325095,324363,323848,323377,323659,322832,321733,319585,318028,316848,315351,313660,312600,311924,310462,309606,307328,305555,303972,304361,305012,304750,304731,303819,303273,301317,300744,300446,302068,303784,304166,302322,300303,299353,299488,300712,301424,303592,305008,305881,306169,305880,307344,308858,310966,312718,313747,314049,314235,314146,314181,314637,314494,315643,316112,318285,318926,319388,319536,320619,321964,322235,321950,321739,321825,321336,320844,320374,321080,321858,322716,321916,321204,321886,323518,324663,325411,326631,328059,329058,329363,329836,330151,331768,333543,335256,336732,337859,339041,339192,339474,339157,339327,339352,339829,340599,340699,339937,338724,338683,339376,340695,341509,342425,343418,344269,345399,346722,348401,349857,350517,350842,351407,352162,352995,353969,354511,355505,356143,356322,356565,357426,359206,360816,361943,362852,363978
275081,527,Potomac West,Neighborhood,VA,VA,Alexandria,Washington-Arlington-Alexandria,Alexandria City,252673,252300,252507,253528,253076,251268,248877,249393,250839,250398,249166,247685,248278,247598,247283,245554,246148,248350,250610,249128,244891,243877,244057,246960,247974,251595,252003,250283,248581,248492,250005,251565,255851,259828,263320,262497,260037,257490,258829,265069,269795,271305,272234,273429,274799,273941,274983,277916,282789,287184,290024,290631,290672,293719,295535,297496,299466,303004,303639,300833,297159,296348,298273,302597,306679,309482,312150,314646,314704,314207,314699,320464,327581,331103,330464,328023,329197,331806,335035,341101,349807,358413,366241,371382,377238,383303,392874,402405,408804,412533,415257,417559,420996,427661,435287,441537,442201,443566,444946,449672,456321,464420,476303,485190,491181,491373,494459,497845,508272,518329,528873,532299,536865,543467,549489,558839,569360,584481,592596,597094,599660,599637,601103,606365,610166,613620,608912,602321,591606,582109,578459,583157,583580,585647,580268,578012,575272,568424,565260,557876,555376,550552,544564,536668,530911,527918,525689,517759,508259,501048,498514,498184,497218,495984,495809,493600,491058,483677,482404,484660,489781,493291,493009,494236,494312,496494,497624,499213,498140,502776,502962,506138,504885,506507,507135,508536,510794,508198,506319,506023,509934,510356,508002,504188,503975,502595,502188,499754,498511,501984,504790,505253,505605,506329,512109,513623,515138,516304,519692,523040,526065,527663,529382,532636,534074,536410,537627,542137,545458,550184,553260,558632,561449,563012,563572,564109,567749,571417,573330,574274,575229,575604,574754,573043,574121,576338,578865,580438,579488,579927,581434,582336,582672,583157,586738,590102,591339,591708,593047,595000,597589,595729,595364,595767,599162,599928,599724,598560,600216,602085,604516,606862,607306,610999,613533,618533,620028,624529,625966,628750,628905,630310,630730,630557,633045,633114,633130,631276,632104,633058,635717,637392,637196,638462,642002,647929,650704,651358,654396,659868,668380,671935,673707,674973,681311,686036,689559,691769,695892,702738,708276,712641,714247,719550
275448,558,South Norfolk,Neighborhood,VA,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,,,79167,79205,79145,79111,78936,78620,78667,79281,80099,80831,80941,81446,81749,82380,83067,83925,85133,86577,87943,88132,88207,88072,89571,90664,92156,92645,92923,92900,92956,93133,92554,92897,93021,93985,93628,92998,92232,92311,92791,93340,93464,93623,94126,94123,94202,93967,94321,94929,95666,96457,97042,97563,97919,98176,98286,98337,98437,98551,98789,98992,99212,98891,98574,98263,98588,99030,99487,100175,100838,101529,102102,102738,103488,104104,104680,105217,105601,106120,106899,107717,108550,109305,110046,110932,111703,112953,113961,114905,115769,116345,117071,117655,118642,119519,120885,121663,122544,123081,124712,126806,129541,132415,135255,138021,140389,142780,144996,148263,151738,155884,159542,163175,165834,168782,171508,174616,177763,181350,184201,186659,189100,191377,193179,194534,196425,197878,198808,198729,198574,199015,200742,202088,202575,203132,203383,204013,204099,204729,205389,206245,207186,207396,206504,205566,205651,205285,205492,204525,204210,202291,200703,199782,198865,197822,196298,195211,193273,191298,189230,188314,187127,187012,186919,186570,186591,185810,185807,185377,185020,184666,183242,181707,179606,177900,176257,174500,172387,171153,170094,168827,167539,165839,165064,164037,163883,163483,162763,161935,160342,158990,157307,156731,156678,157563,158474,158872,158187,157231,156891,157147,158401,159180,160328,160398,160272,159809,159302,159367,159599,160302,160842,161150,161236,161563,161706,162097,162516,162656,163021,163125,164241,164543,164816,164745,165291,165792,165749,165439,164977,164903,164840,165166,165519,166872,168013,169277,168727,167941,167532,167980,168294,168445,168692,169224,169032,167974,167052,166328,166919,167857,169582,170897,172309,173385,174105,174360,174436,174537,174680,174897,175772,176307,175804,175049,174675,174867,174989,175325,176112,177409,178449,179656,180840,182171,183534,184226,184961,185730,186692,187390,187931,188362,189031,189534,189562,189637,190089,191311,192342,193190,194036,195113
195088,569,Great Neck,Neighborhood,VA,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,159352,159191,159128,159097,158565,157980,157452,157553,157865,158101,158300,158511,158743,159123,159462,159833,160852,161627,162416,162467,162762,163328,164018,164589,165044,165340,165573,165289,165335,166110,166982,167797,167856,167642,167527,167683,168240,168824,169459,170354,171035,171723,172255,173010,173864,175131,176180,177451,178517,179645,180582,181587,182542,183365,184306,184862,185590,186008,186898,187439,188135,188814,189722,190350,191002,191427,192138,192715,193645,194350,195158,195872,196948,198259,199726,201262,202654,204278,205840,208020,210060,212804,215263,218095,220481,222758,224703,226720,229270,232255,234998,237128,239221,241909,245308,248789,252366,256272,260472,265769,271382,277289,283135,289270,295089,300084,304947,310536,316775,322114,327516,332339,336916,340496,344436,349786,356721,362951,368530,372851,376503,379893,383146,384872,386397,387508,390427,392084,392279,391991,391564,390373,388091,387985,388711,390741,390958,392272,391755,391331,390344,390180,389046,388445,388480,387418,384960,381741,379392,376314,373512,370297,367621,365536,364430,362972,361053,358011,355519,352861,351698,350947,350227,349334,348057,346476,344843,344186,344091,344427,344566,344440,343721,342404,339605,336794,334227,332187,330001,327536,324808,322299,320644,320065,318224,315983,314993,315974,317011,316982,316131,315392,314426,314078,312824,312487,313600,315800,317646,316513,315880,315330,316813,317557,319294,320637,322322,322258,321794,320735,321375,323493,325306,326967,327694,329365,331065,332132,332846,334003,334874,336392,335289,334639,333941,334679,335029,334891,334423,335841,337624,338686,339177,339761,341697,342853,344219,344681,345939,347650,348962,348135,346366,345573,345868,345475,345529,346661,347563,348093,347685,346796,346569,346918,348405,349767,351208,352977,353670,353146,352943,353143,353718,354568,355199,356200,356767,357583,358088,358542,359405,361044,361568,362264,363011,364343,364704,364965,365478,365713,365630,365960,366923,367900,369266,370516,371809,372701,374420,376098,377728,379596,381975,384167
275328,576,Seminary Hill,Neighborhood,VA,VA,Alexandria,Washington-Arlington-Alexandria,Alexandria City,175366,174983,174427,174064,173164,172984,172598,171959,171284,170391,170366,170383,168904,168681,167552,167578,167359,166518,164912,162929,162553,163153,164306,163962,165674,164575,165164,163040,162640,162172,163588,165880,165189,163229,158368,156321,154225,153213,153052,153332,153224,152006,150493,149970,150539,151568,153400,154436,155223,157874,158121,159152,160041,162527,164153,164220,165196,167057,168841,170267,171573,172380,174430,176436,178285,179499,181405,184874,188473,191478,193470,196279,198422,200761,202100,203781,206387,209283,212705,215028,218052,220992,225673,228944,231992,234530,238348,242142,244764,246930,249687,253081,255894,259455,263481,268548,275155,282639,290690,299478,309049,319892,327642,335237,341623,350039,359225,371850,384339,393151,399997,405281,413394,422790,435330,447704,460643,471283,478880,481270,483377,488308,493283,499442,503339,504846,502848,500449,497989,494655,490761,486732,482215,478887,476937,472491,467266,462115,459390,455717,451461,446580,442462,439215,437491,435188,431307,425714,419046,412646,408816,405802,403009,400366,398117,396254,392542,386111,382658,382300,384779,385798,384274,382281,380997,381234,382100,381946,380521,383233,384041,386965,385619,386846,386835,388491,389489,387292,385211,384940,387635,387572,384802,380462,379471,377050,375322,372199,370594,372548,373460,372435,370952,370354,373537,374556,375168,375797,378215,380276,381961,382682,383855,386140,386851,387818,388358,390790,392705,395177,396805,400007,401700,402136,402455,402815,406017,408881,410218,410961,411349,411519,410358,409154,409864,411627,413018,414056,412338,412109,412342,412638,411874,411509,413469,415638,415911,415461,415180,415040,416365,414857,414594,414198,417467,419113,419717,418253,418676,419485,420876,422425,422794,425229,427110,430542,431099,433251,434198,436701,438099,439666,441161,441835,444147,444282,444223,443138,443734,444450,445679,446139,444893,445252,446988,451074,453161,454326,456632,459917,464733,466021,466422,466779,470773,473521,475361,476039,478049,481876,485350,488609,490694,495581
274760,587,Northampton,Neighborhood,VA,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,98449,98070,97895,97585,97360,97244,97180,97283,97364,97551,97705,97816,97817,98137,98394,98558,98316,97973,97521,97121,96971,96868,96950,97063,97330,97429,97548,97694,98492,99270,100137,100593,100726,100668,100542,100594,100741,100887,101113,101337,101393,101573,101905,102399,103059,103746,104324,104867,105362,106017,106568,107066,107396,107657,108118,108645,109075,109263,109614,109919,110274,110592,110900,111211,111415,111599,111033,110439,109850,110029,110214,110579,110832,111015,111181,111482,111928,112336,112995,113776,114935,115795,116623,117316,118335,119437,120636,121597,122582,123643,124781,125825,126696,127726,128958,130107,131092,132153,133440,134818,136270,137474,139354,141499,144213,146735,149316,151961,154397,156746,158989,161702,164778,168740,172182,175771,178570,181213,183200,185421,188214,191281,194156,197210,199204,200920,202579,204397,205788,206706,208018,209658,210825,211742,212412,212418,212467,212200,211792,211114,211196,212092,213020,212736,212356,211726,211805,211921,213065,213896,214579,214560,214083,213399,212586,212459,212250,211929,211064,209858,208254,206695,205543,204571,204234,203591,203006,201594,200468,199572,198810,198333,197565,197114,195720,194413,191882,189756,187447,186025,184837,183729,182771,181384,179924,178011,176523,174235,172786,171325,170503,169806,169170,168586,167349,166194,165187,164491,164474,166272,167781,169276,169857,170064,169021,167880,167604,168178,167730,166795,165050,163262,161972,160758,160294,160481,162131,163966,165063,165590,167865,171639,175972,178747,180701,182423,183553,184115,183242,182329,182027,182124,182069,181036,180410,180210,180411,180404,180575,180351,181431,182278,183175,183447,183502,183452,182986,182667,182389,182235,182631,183549,184549,185758,186880,187934,187842,187949,187420,187500,187552,188352,188783,189457,188420,187421,185909,185713,186508,187190,188541,189561,190776,191603,192114,193054,194504,195766,196400,196383,196411,196697,196976,197110,197193,197306,197846,197960,198565,199380,201072,202794,204354,205882
18921,599,Lake Ridge,Neighborhood,VA,VA,Woodbridge,Washington-Arlington-Alexandria,Prince William County,186101,185975,186166,186393,186517,186763,187053,187614,187934,188346,188733,189180,189278,189544,189594,189875,190224,190328,190359,190151,190231,190174,190090,189970,190216,190491,190638,190460,190457,190528,190744,190764,190941,191088,191374,191557,191923,192437,193219,194153,195023,196112,196876,197690,198345,199339,200358,201569,202828,204222,205448,206109,206376,206299,206889,207736,209331,210717,212623,214696,216835,218672,220482,223068,226328,229897,233106,235939,238543,241445,244185,246806,249499,252870,256135,259381,262351,265831,269340,273682,277783,281924,285574,289386,293228,296275,300338,303743,307192,310082,313962,317562,320969,324487,329569,334082,338904,344480,351315,358438,366268,374015,382579,391606,401013,409723,416351,424648,433031,442055,447805,455732,463571,473249,480144,487011,495466,503932,511293,518102,524215,530092,534725,536527,537764,536544,536777,535126,530443,525312,521490,517724,513005,505058,499513,494650,491241,487178,479378,471843,465507,462283,457851,450480,442748,435020,424560,411534,395936,383213,373020,362305,349840,334842,322482,311212,301010,292824,287149,282144,278641,274411,273349,273991,275087,277058,277759,279917,279228,278400,277947,280632,283865,284436,282293,277936,276846,273748,270528,266036,264756,264778,262843,261910,260078,261639,261423,261408,258936,257864,258357,260140,263608,264751,267755,266448,264975,262876,262193,264195,266084,269838,273360,276246,277155,278524,279645,282695,286090,289039,292630,295559,298971,300612,301897,302839,303915,304816,305886,306654,307421,307335,308938,310093,311630,312040,311233,311375,311450,312608,313683,313454,314620,314977,313729,311206,309044,310359,312305,312945,311601,310679,309488,311937,312718,316017,317557,319650,321469,319900,319375,319957,323437,327277,329799,329472,328036,326140,326117,327305,327718,330077,331861,333393,336412,335505,336699,336427,340374,343241,345564,345842,347586,348838,348589,347911,346190,348220,349794,351584,351301,351982,353373,356544,357835,359140,361628,364320,366471,367562,368224,369939,371475,372796
121774,607,Petworth,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,138294,136505,135585,134024,133510,133183,133216,132820,132748,132180,132067,131604,130879,131124,131615,132312,131648,131502,131384,131934,131462,131004,130750,131578,133956,136131,137459,137225,137341,136304,134783,133498,133807,135914,136773,136783,134481,133061,132442,133397,134592,136414,138426,140485,142180,143043,144651,146498,149754,151283,152460,152856,153698,154554,155498,155899,155977,155608,155137,155050,155018,156211,157876,159881,161280,162256,164392,167427,170412,172286,173901,176344,178863,181505,182864,184506,186273,189418,191170,192339,193653,197429,202932,207565,211926,215226,220099,225397,231047,235153,238100,241765,245420,248510,249678,251213,254288,258500,262417,264885,268124,272285,279162,284137,289894,296401,304461,311468,315796,321332,327331,335313,341637,349029,355805,364028,371542,377379,382018,387290,392913,396610,399452,401053,403145,402824,401963,402592,403154,402908,401794,402136,404318,406272,407364,407917,408135,407843,407090,404615,402452,400816,400133,396989,391505,384924,379345,375424,372482,369997,366147,360492,355490,352444,350070,345749,344088,344455,344745,340312,333060,327655,324916,324938,323472,319482,314955,313355,311587,309094,307296,309030,314062,317886,319706,320903,321544,323831,324994,327290,324896,322403,317822,316865,314633,312181,308870,305130,302455,299746,297954,295594,297320,299969,304959,306282,308471,312239,319216,326611,333789,340964,347724,355400,362256,369488,374988,380879,386338,390757,396403,403574,414013,423926,435182,444097,454230,462338,473166,483680,494343,503630,509086,513055,513174,511444,510637,511198,515962,520970,523186,523598,523369,526255,528864,531432,534976,545365,554354,564264,564976,567069,570842,579290,588237,593123,598642,604379,610653,611232,613134,613506,616865,616838,616699,615605,615057,617578,621755,626573,630445,634505,636237,638616,640767,649428,654369,659478,663771,668612,674088,673598,675772,677986,683737,687739,690750,691245,694636,696631,702622,705456,708387,710558,713179,716385,717406,719366,721466,722449,722603,723390,720928,719601
